date,magnitude,latitude,longitude,depth,location
10/27/2020,4,15.1328,-94.459199999999996,16.399999999999999,"130 km al SUROESTE de TONALA, CHIS"
10/27/2020,4,15.3857,-96.561199999999999,16,"41 km al SUR de S PEDRO POCHUTLA, OAX"
10/27/2020,4,14.3627,-92.146799999999999,88,"35 km al SUR de CD HIDALGO, CHIS"
10/27/2020,4,13.3538,-92.333799999999997,10,"148 km al SUR de CD HIDALGO, CHIS"
10/28/2020,4.2000000000000002,15.3483,-94.772199999999998,16.100000000000001,"103 km al SURESTE de SALINA CRUZ, OAX"
10/28/2020,4.0999999999999996,16.709800000000001,-96.129999999999995,64.400000000000006,"46 km al SURESTE de TLACOLULA, OAX"
10/28/2020,4,15.520300000000001,-95.704800000000006,8.1999999999999993,"54 km al SURESTE de CRUCECITA, OAX"
10/28/2020,4,15.9633,-98.416700000000006,16.100000000000001,"57 km al SUROESTE de PINOTEPA NACIONAL, OAX"
10/28/2020,4,15.908300000000001,-98.450500000000005,17.300000000000001,"64 km al SUROESTE de PINOTEPA NACIONAL, OAX"
10/29/2020,4.5999999999999996,15.896699999999999,-98.445700000000002,17.300000000000001,"65 km al SUROESTE de PINOTEPA NACIONAL, OAX"
10/29/2020,4.2999999999999998,14.393000000000001,-94.1357,10,"174 km al SUROESTE de PIJIJIAPAN, CHIS"
10/29/2020,4.2000000000000002,17.347200000000001,-95.0578,124.5,"53 km al NORTE de MATIAS ROMERO, OAX"
10/29/2020,4.2000000000000002,15.913500000000001,-98.400499999999994,16.199999999999999,"60 km al SUROESTE de PINOTEPA NACIONAL, OAX"
10/29/2020,4.0999999999999996,13.8483,-93.676000000000002,10,"188 km al SUROESTE de CD HIDALGO, CHIS"
10/29/2020,4.0999999999999996,15.5488,-93.067499999999995,104.3,"22 km al SURESTE de PIJIJIAPAN, CHIS"
10/29/2020,4.0999999999999996,15.917,-98.349500000000006,8.1999999999999993,"57 km al SUROESTE de PINOTEPA NACIONAL, OAX"
10/29/2020,4.0999999999999996,15.9628,-98.407799999999995,16.100000000000001,"57 km al SUROESTE de PINOTEPA NACIONAL, OAX"
10/29/2020,4.0999999999999996,15.944800000000001,-98.430800000000005,14.300000000000001,"60 km al SUROESTE de PINOTEPA NACIONAL, OAX"
10/29/2020,4.0999999999999996,17.704699999999999,-94.642799999999994,166.09999999999999,"30 km al SURESTE de JALTIPAN DE MORELOS, VER"
10/29/2020,4.0999999999999996,16.5518,-95.311499999999995,10,"23 km al OESTE de CD IXTEPEC, OAX"
10/29/2020,4,17.479199999999999,-94.852500000000006,134.5,"46 km al SUR de SAYULA DE ALEMAN, VER"
10/29/2020,4,16.566500000000001,-94.336200000000005,118.40000000000001,"54 km al ESTE de UNION HIDALGO, OAX"
10/29/2020,4,15.753,-94.950299999999999,16.300000000000001,"54 km al SURESTE de SALINA CRUZ, OAX"
10/29/2020,4,15.949,-98.364500000000007,4.2999999999999998,"55 km al SUROESTE de PINOTEPA NACIONAL, OAX"
10/29/2020,4,15.9343,-98.427700000000002,16.800000000000001,"60 km al SUROESTE de PINOTEPA NACIONAL, OAX"
10/29/2020,4,15.613300000000001,-95.984300000000005,14.300000000000001,"24 km al SURESTE de CRUCECITA, OAX"
10/29/2020,4,15.147,-94.572299999999998,16.100000000000001,"133 km al SURESTE de SALINA CRUZ, OAX"
10/29/2020,4,17.124199999999998,-100.94499999999999,14.5,"35 km al SUROESTE de TECPAN, GRO"
10/29/2020,4,15.7737,-96.864800000000002,29.399999999999999,"24 km al SURESTE de PUERTO ESCONDIDO, OAX"
10/30/2020,4.2999999999999998,13.356,-92.864000000000004,10,"165 km al SUROESTE de CD HIDALGO, CHIS"
10/30/2020,4,18.754999999999999,-106.928,9.3000000000000007,"255 km al OESTE de CIHUATLAN, JAL"
10/30/2020,4,14.664300000000001,-93.738500000000002,9.6999999999999993,"125 km al SUROESTE de MAPASTEPEC, CHIS"
10/30/2020,4,18.1523,-103.29900000000001,11.6,"71 km al SUR de COALCOMAN, MICH"
10/31/2020,4.2999999999999998,14.546200000000001,-93.801000000000002,16.300000000000001,"139 km al SUROESTE de MAPASTEPEC, CHIS"
10/31/2020,4.2000000000000002,16.1053,-97.553799999999995,15.800000000000001,"17 km al NOROESTE de RIO GRANDE, OAX"
10/31/2020,4.0999999999999996,15.217700000000001,-94.663200000000003,16.100000000000001,"121 km al SURESTE de SALINA CRUZ, OAX"
10/31/2020,4.0999999999999996,17.035799999999998,-95.051299999999998,9.5999999999999996,"18 km al NORTE de MATIAS ROMERO, OAX"
10/31/2020,4.0999999999999996,15.8827,-95.186999999999998,10.300000000000001,"33 km al SUR de SALINA CRUZ, OAX"
10/31/2020,4,15.5557,-96.891199999999998,18.899999999999999,"39 km al SURESTE de PUERTO ESCONDIDO, OAX"
10/31/2020,4,15.9468,-93.680300000000003,96.400000000000006,"17 km al SURESTE de TONALA, CHIS"
11/1/2020,4.5999999999999996,17.307700000000001,-101.669,13.199999999999999,"39 km al SUROESTE de ZIHUATANEJO, GRO"
11/1/2020,4.2999999999999998,18.935199999999998,-108.758,10,"413 km al SUROESTE de PUERTO VALLARTA, JAL"
11/1/2020,4.0999999999999996,27.734500000000001,-111.74299999999999,10,"68 km al NORESTE de SANTA ROSALIA, BCS"
11/1/2020,4.0999999999999996,13.76,-93.136499999999998,10,"147 km al SUROESTE de CD HIDALGO, CHIS"
11/1/2020,4.0999999999999996,16.1797,-97.293000000000006,32.200000000000003,"24 km al NORESTE de RIO GRANDE, OAX"
11/1/2020,4,15.659000000000001,-94.985500000000002,26.699999999999999,"62 km al SURESTE de SALINA CRUZ, OAX"
11/1/2020,4,15.5242,-94.974800000000002,28.300000000000001,"77 km al SURESTE de SALINA CRUZ, OAX"
11/1/2020,4,14.407500000000001,-93.831000000000003,10,"153 km al SUROESTE de MAPASTEPEC, CHIS"
11/1/2020,4,14.9153,-92.441500000000005,95.5,"19 km al OESTE de TAPACHULA, CHIS"
11/2/2020,4.7999999999999998,14.1798,-93.164299999999997,10,"122 km al SUROESTE de CD HIDALGO, CHIS"
11/2/2020,4.2999999999999998,14.7842,-92.196799999999996,99.599999999999994,"13 km al NOROESTE de CD HIDALGO, CHIS"
11/2/2020,4.2000000000000002,16.0945,-93.941000000000003,97.5,"16 km al SUROESTE de ARRIAGA , CHIS"
11/2/2020,4.0999999999999996,15.8653,-96.268799999999999,40.799999999999997,"18 km al NOROESTE de CRUCECITA, OAX"
11/2/2020,4,17.208300000000001,-94.957800000000006,130.5,"38 km al NORTE de MATIAS ROMERO, OAX"
11/3/2020,4.2000000000000002,27.674299999999999,-111.703,10,"67 km al NORESTE de SANTA ROSALIA, BCS"
11/3/2020,4.2000000000000002,14.180300000000001,-93.144199999999998,13.4,"120 km al SUROESTE de CD HIDALGO, CHIS"
11/3/2020,4.0999999999999996,27.655200000000001,-111.69,10,"67 km al NORESTE de SANTA ROSALIA, BCS"
11/3/2020,4.0999999999999996,16.734300000000001,-94.977800000000002,7.4000000000000004,"17 km al SURESTE de MATIAS ROMERO, OAX"
11/3/2020,4,18.3553,-101.17700000000001,72.200000000000003,"42 km al SUROESTE de HUETAMO, MICH"
11/3/2020,4,15.400700000000001,-95.977500000000006,24.100000000000001,"44 km al SURESTE de CRUCECITA, OAX"
11/3/2020,4,14.5962,-93.806799999999996,22.100000000000001,"136 km al SUROESTE de MAPASTEPEC, CHIS"
11/3/2020,4,15.7432,-95.456999999999994,25.100000000000001,"56 km al SUROESTE de SALINA CRUZ, OAX"
11/4/2020,4.2000000000000002,17.460999999999999,-94.620500000000007,159.69999999999999,"57 km al SUR de JALTIPAN DE MORELOS, VER"
11/4/2020,4.2000000000000002,16.137499999999999,-98.819500000000005,16.300000000000001,"75 km al SUROESTE de OMETEPEC, GRO"
11/4/2020,4.0999999999999996,17.890799999999999,-99.440299999999993,60.600000000000001,"28 km al NORESTE de ZUMPANGO DEL RIO, GRO"
11/4/2020,4.0999999999999996,14.625,-92.197199999999995,80,"8 km al SUROESTE de CD HIDALGO, CHIS"
11/4/2020,4.0999999999999996,18.224,-100.351,51.899999999999999,"12 km al SUROESTE de ARCELIA, GRO"
11/4/2020,4.0999999999999996,18.150300000000001,-94.688000000000002,14.199999999999999,"16 km al NORTE de OTEAPAN, VER"
11/4/2020,4,17.510200000000001,-95.740799999999993,103.59999999999999,"61 km al SUROESTE de ISLA, VER"
11/5/2020,4.2999999999999998,14.4497,-92.908299999999997,17.399999999999999,"85 km al SUROESTE de CD HIDALGO, CHIS"
11/5/2020,4.2000000000000002,13.621,-92.285300000000007,10,"118 km al SUR de CD HIDALGO, CHIS"
11/5/2020,4.0999999999999996,13.658200000000001,-92.443700000000007,10,"117 km al SUROESTE de CD HIDALGO, CHIS"
11/5/2020,4.0999999999999996,17.632300000000001,-95.5792,38.5,"44 km al SUROESTE de J RODRIGUEZ CLARA, VER"
11/5/2020,4.0999999999999996,15.6182,-92.614500000000007,178.59999999999999,"36 km al NORESTE de MAPASTEPEC, CHIS"
11/5/2020,4.0999999999999996,28.9558,-113.145,10,"142 km al NORESTE de GUERRERO NEGRO, BCS"
11/5/2020,4.0999999999999996,17.346699999999998,-100.691,7.5999999999999996,"15 km al NOROESTE de TECPAN, GRO"
11/5/2020,4,15.327,-94.733199999999997,16,"107 km al SURESTE de SALINA CRUZ, OAX"
11/5/2020,4,16.521000000000001,-95.090500000000006,5,"5 km al SUR de CD IXTEPEC, OAX"
11/5/2020,4,17.2758,-95.383300000000006,114.59999999999999,"58 km al NOROESTE de MATIAS ROMERO, OAX"
11/5/2020,4,18.2668,-100.852,51.899999999999999,"22 km al SUROESTE de CD ALTAMIRANO, GRO"
11/5/2020,4,16.282800000000002,-95.911299999999997,69.099999999999994,"62 km al NORESTE de CRUCECITA, OAX"
11/6/2020,4.5,15.4437,-104.08799999999999,10,"342 km al SUROESTE de LA MIRA, MICH"
11/6/2020,4.2999999999999998,15.544700000000001,-95.873800000000003,12.1,"37 km al SURESTE de CRUCECITA, OAX"
11/6/2020,4.0999999999999996,15.516299999999999,-95.939999999999998,14.199999999999999,"35 km al SURESTE de CRUCECITA, OAX"
11/6/2020,4.0999999999999996,15.507,-95.980999999999995,10.4,"33 km al SURESTE de CRUCECITA, OAX"
11/6/2020,4,25.201699999999999,-101.82899999999999,4.9000000000000004,"44 km al SURESTE de PARRAS DE LA FUENTE, COAH"
11/6/2020,4,15.698499999999999,-96.006200000000007,11.4,"16 km al SURESTE de CRUCECITA, OAX"
11/6/2020,4,14.637700000000001,-93.942999999999998,9.9000000000000004,"140 km al SUROESTE de PIJIJIAPAN, CHIS"
11/6/2020,4,14.3987,-93.843999999999994,5.5999999999999996,"154 km al SUROESTE de MAPASTEPEC, CHIS"
11/7/2020,4.4000000000000004,15.2775,-94.580200000000005,17.699999999999999,"120 km al SURESTE de SALINA CRUZ, OAX"
11/7/2020,4.2999999999999998,15.933,-98.177499999999995,15.9,"47 km al SUROESTE de PINOTEPA NACIONAL, OAX"
11/7/2020,4.2999999999999998,15.2845,-94.583200000000005,16.5,"119 km al SURESTE de SALINA CRUZ, OAX"
11/7/2020,4.2999999999999998,16.9148,-99.473500000000001,27.300000000000001,"16 km al NOROESTE de SAN MARCOS, GRO"
11/7/2020,4.2000000000000002,15.987,-98.100300000000004,5,"40 km al SUR de PINOTEPA NACIONAL, OAX"
11/7/2020,4.0999999999999996,15.8752,-98.182500000000005,5.2999999999999998,"53 km al SUROESTE de PINOTEPA NACIONAL, OAX"
11/7/2020,4.0999999999999996,15.882300000000001,-98.1708,5.7999999999999998,"52 km al SUR de PINOTEPA NACIONAL, OAX"
11/7/2020,4,16.91,-100.501,9.3000000000000007,"34 km al SUR de ATOYAC DE ALVAREZ, GRO"
11/7/2020,4,17.456700000000001,-99.4833,5,"11 km al SUR de CHILPANCINGO, GRO"
11/7/2020,4,15.390499999999999,-94.694000000000003,17.100000000000001,"103 km al SURESTE de SALINA CRUZ, OAX"
11/7/2020,4,17.400300000000001,-94.497,175.90000000000001,"65 km al SUR de MINATITLAN, VER"
11/7/2020,4,16.041,-95.056200000000004,26.100000000000001,"22 km al SURESTE de SALINA CRUZ, OAX"
11/8/2020,4.2999999999999998,17.589700000000001,-101.254,46.600000000000001,"6 km al NORESTE de PETATLAN, GRO"
11/8/2020,4.2999999999999998,16.081800000000001,-103.44,10,"245 km al SUROESTE de CD LAZARO CARDENAS, MICH"
11/8/2020,4.2000000000000002,16.925999999999998,-94.591499999999996,116,"48 km al ESTE de MATIAS ROMERO, OAX"
11/8/2020,4.2000000000000002,14.944699999999999,-94.320700000000002,16.100000000000001,"140 km al SUROESTE de TONALA, CHIS"
11/8/2020,4.0999999999999996,14.659800000000001,-93.766300000000001,21.399999999999999,"128 km al SUROESTE de MAPASTEPEC, CHIS"
11/8/2020,4.0999999999999996,16.499300000000002,-99.018299999999996,6.4000000000000004,"51 km al SURESTE de SAN MARCOS, GRO"
11/8/2020,4.0999999999999996,16.819800000000001,-95.171199999999999,101.3,"15 km al SUROESTE de MATIAS ROMERO, OAX"
11/8/2020,4,16.6858,-99.144800000000004,30.5,"29 km al SURESTE de SAN MARCOS, GRO"
11/8/2020,4,18.070699999999999,-103.28100000000001,6.9000000000000004,"79 km al SUR de COALCOMAN, MICH"
11/8/2020,4,16.939699999999998,-94.145700000000005,140,"53 km al NOROESTE de CINTALAPA, CHIS"
11/8/2020,4,14.5732,-93.312200000000004,10,"106 km al SUROESTE de MAPASTEPEC, CHIS"
11/9/2020,4.2000000000000002,18.210999999999999,-100.995,69.200000000000003,"38 km al SUROESTE de CD ALTAMIRANO, GRO"
11/9/2020,4.2000000000000002,19.222300000000001,-107.92,5,"321 km al SUROESTE de PUERTO VALLARTA, JAL"
11/9/2020,4.2000000000000002,17.1937,-91.483999999999995,5,"31 km al SUR de TENOSIQUE, TAB"
11/9/2020,4.0999999999999996,16.4512,-94.526799999999994,105.59999999999999,"32 km al ESTE de UNION HIDALGO, OAX"
11/9/2020,4,15.257999999999999,-92.155500000000004,199.30000000000001,"15 km al SURESTE de MOTOZINTLA, CHIS"
11/9/2020,4,14.8368,-93.8523,10,"117 km al SUROESTE de PIJIJIAPAN, CHIS"
11/9/2020,4,18.193000000000001,-103.351,15.9,"68 km al SUROESTE de COALCOMAN, MICH"
11/9/2020,4,16.552,-95.069000000000003,3.2999999999999998,"4 km al SURESTE de CD IXTEPEC, OAX"
11/9/2020,4,17.331800000000001,-94.660700000000006,146.09999999999999,"65 km al NORESTE de MATIAS ROMERO, OAX"
11/9/2020,4,16.994700000000002,-94.172300000000007,139.40000000000001,"58 km al NOROESTE de CINTALAPA, CHIS"
11/9/2020,4,17.957699999999999,-100.54000000000001,57.799999999999997,"47 km al SURESTE de CD ALTAMIRANO, GRO"
11/10/2020,4.7000000000000002,22.3428,-107.75700000000001,10,"170 km al SUROESTE de MAZATLAN, SIN"
11/10/2020,4.4000000000000004,15.3307,-104.074,10,"352 km al SUROESTE de CD LAZARO CARDENAS, MICH"
11/10/2020,4.2999999999999998,22.306799999999999,-107.78100000000001,10,"174 km al SUROESTE de MAZATLAN, SIN"
11/10/2020,4,15.497999999999999,-96.741500000000002,16.100000000000001,"40 km al SUROESTE de S PEDRO POCHUTLA, OAX"
11/10/2020,4,15.1328,-94.836799999999997,16,"122 km al SURESTE de SALINA CRUZ, OAX"
11/10/2020,4,16.4908,-95.129000000000005,5,"9 km al SUROESTE de CD IXTEPEC, OAX"
11/11/2020,5,14.0968,-92.073999999999998,32.100000000000001,"65 km al SUR de CD HIDALGO, CHIS"
11/11/2020,4.2999999999999998,14.6503,-92.439800000000005,81.099999999999994,"31 km al OESTE de CD HIDALGO, CHIS"
11/11/2020,4.2000000000000002,14.6722,-93.337199999999996,18,"98 km al SUROESTE de MAPASTEPEC, CHIS"
11/11/2020,4.2000000000000002,15.5062,-95.843299999999999,19.5,"43 km al SURESTE de CRUCECITA, OAX"
11/11/2020,4.2000000000000002,15.436500000000001,-95.795299999999997,16.5,"52 km al SURESTE de CRUCECITA, OAX"
11/11/2020,4.2000000000000002,15.3912,-104.169,10,"352 km al SUROESTE de LA MIRA, MICH"
11/11/2020,4.2000000000000002,17.304200000000002,-95.404799999999994,119.5,"61 km al NOROESTE de MATIAS ROMERO, OAX"
11/11/2020,4.2000000000000002,17.162800000000001,-91.738299999999995,10,"46 km al SURESTE de PALENQUE, CHIS"
11/11/2020,4.2000000000000002,15.1648,-94.589500000000001,18.800000000000001,"130 km al SURESTE de SALINA CRUZ, OAX"
11/11/2020,4,16.811699999999998,-95.421199999999999,82.299999999999997,"41 km al OESTE de MATIAS ROMERO, OAX"
11/11/2020,4,14.4757,-92.354799999999997,81.599999999999994,"31 km al SUROESTE de CD HIDALGO, CHIS"
11/12/2020,4.2000000000000002,15.2402,-94.859300000000005,16.100000000000001,"110 km al SURESTE de SALINA CRUZ, OAX"
11/12/2020,4.2000000000000002,15.83,-95.059200000000004,41.399999999999999,"42 km al SURESTE de SALINA CRUZ, OAX"
11/12/2020,4.0999999999999996,15.714,-96.403800000000004,31.199999999999999,"7 km al SURESTE de S PEDRO POCHUTLA, OAX"
11/12/2020,4,17.247499999999999,-92.614699999999999,18,"31 km al NOROESTE de YAJALON, CHIS"
11/12/2020,4,14.8772,-93.629000000000005,10,"100 km al SUROESTE de PIJIJIAPAN, CHIS"
11/12/2020,4,18.877500000000001,-107.518,10,"307 km al SUROESTE de PUERTO VALLARTA, JAL"
11/13/2020,4.9000000000000004,22.317799999999998,-107.998,10,"192 km al SUROESTE de MAZATLAN, SIN"
11/13/2020,4.2000000000000002,22.0168,-106.8,10,"139 km al SUROESTE de ESCUINAPA, SIN"
11/13/2020,4.0999999999999996,15.469799999999999,-94.634299999999996,16.100000000000001,"99 km al SURESTE de SALINA CRUZ, OAX"
11/13/2020,4,15.665800000000001,-95.217799999999997,58.299999999999997,"57 km al SUR de SALINA CRUZ, OAX"
11/13/2020,4,19.2822,-108.155,10,"339 km al SUROESTE de PUERTO VALLARTA, JAL"
11/13/2020,4,17.300699999999999,-100.652,33.799999999999997,"9 km al NORTE de TECPAN, GRO"
11/13/2020,4,16.9068,-93.980999999999995,153,"36 km al NOROESTE de CINTALAPA, CHIS"
11/13/2020,4,28.533799999999999,-100.34699999999999,10,"25 km al SURESTE de PIEDRAS NEGRAS, COAH"
11/14/2020,4.2000000000000002,15.537699999999999,-95.992199999999997,14,"30 km al SURESTE de CRUCECITA, OAX"
11/14/2020,4.0999999999999996,15.5448,-96.043800000000005,13.199999999999999,"27 km al SURESTE de CRUCECITA, OAX"
11/14/2020,4.0999999999999996,16.478000000000002,-95.129499999999993,5,"10 km al SUROESTE de CD IXTEPEC, OAX"
11/14/2020,4,18.774000000000001,-107.099,5,"272 km al OESTE de CIHUATLAN, JAL"
11/15/2020,4.4000000000000004,19.741199999999999,-108.812,10,"367 km al SURESTE de CABO SAN LUCAS, BCS"
11/15/2020,4.0999999999999996,19.283200000000001,-92.477199999999996,10.699999999999999,"85 km al NORTE de FRONTERA, TAB"
11/15/2020,4.0999999999999996,17.439299999999999,-100.998,20.399999999999999,"31 km al SURESTE de PETATLAN, GRO"
11/15/2020,4,16.372299999999999,-100.69,5.5,"94 km al SUR de TECPAN, GRO"
11/16/2020,4.4000000000000004,13.4885,-92.263300000000001,10,"132 km al SUR de CD HIDALGO, CHIS"
11/16/2020,4.2999999999999998,15.194699999999999,-94.683499999999995,31,"122 km al SURESTE de SALINA CRUZ, OAX"
11/16/2020,4.2999999999999998,16.021999999999998,-95.912199999999999,56.799999999999997,"37 km al NORESTE de CRUCECITA, OAX"
11/16/2020,4.2000000000000002,14.107699999999999,-92.028300000000002,53.5,"65 km al SUR de CD HIDALGO, CHIS"
11/16/2020,4.0999999999999996,18.337299999999999,-101.905,65.799999999999997,"48 km al NORESTE de LAS GUACAMAYAS, MICH"
11/16/2020,4,14.759499999999999,-91.989800000000002,135.69999999999999,"20 km al NORESTE de CD HIDALGO, CHIS"
11/16/2020,4,14.633800000000001,-92.497699999999995,74.200000000000003,"38 km al OESTE de CD HIDALGO, CHIS"
11/16/2020,4,15.531499999999999,-95.709199999999996,25,"53 km al SURESTE de CRUCECITA, OAX"
11/16/2020,4,18.126200000000001,-104.122,15,"90 km al SUROESTE de TECOMAN, COL"
11/17/2020,4.7000000000000002,15.388,-94.589299999999994,16.300000000000001,"109 km al SURESTE de SALINA CRUZ, OAX"
11/17/2020,4.5,15.372,-94.5792,16.100000000000001,"111 km al SURESTE de SALINA CRUZ, OAX"
11/17/2020,4.5,22.345500000000001,-108.184,10,"175 km al SURESTE de SAN JOSE DEL CABO, BCS"
11/17/2020,4.2999999999999998,15.4618,-92.518500000000003,151.80000000000001,"31 km al NOROESTE de MOTOZINTLA, CHIS"
11/17/2020,4.2999999999999998,16.6403,-94.593800000000002,5,"31 km al NORESTE de UNION HIDALGO, OAX"
11/17/2020,4.2000000000000002,21.929300000000001,-108.13500000000001,10,"205 km al SURESTE de SAN JOSE DEL CABO, BCS"
11/17/2020,4.0999999999999996,15.4185,-94.690799999999996,17.100000000000001,"100 km al SURESTE de SALINA CRUZ, OAX"
11/17/2020,4,28.206,-103.691,5,"157 km al NORESTE de SANTA ROSALIA, CHIH"
11/18/2020,4.0999999999999996,16.871500000000001,-93.868300000000005,167.30000000000001,"25 km al NOROESTE de CINTALAPA, CHIS"
11/18/2020,4,15.5215,-93.742800000000003,68.299999999999997,"60 km al SUROESTE de PIJIJIAPAN, CHIS"
11/19/2020,4.5999999999999996,14.3995,-93.810299999999998,23.5,"152 km al SUROESTE de MAPASTEPEC, CHIS"
11/19/2020,4.4000000000000004,15.314299999999999,-94.774299999999997,15.300000000000001,"106 km al SURESTE de SALINA CRUZ, OAX"
11/19/2020,4.0999999999999996,18.1142,-103.29000000000001,8.9000000000000004,"75 km al SUR de COALCOMAN, MICH"
11/19/2020,4.0999999999999996,26.807300000000001,-111.20099999999999,10,"89 km al NORTE de LORETO, BCS"
11/19/2020,4.0999999999999996,14.703200000000001,-95.242699999999999,10,"152 km al SURESTE de CRUCECITA, OAX"
11/19/2020,4,15.09,-94.301500000000004,18.800000000000001,"125 km al SUROESTE de TONALA, CHIS"
11/19/2020,4,16.6462,-94.572500000000005,5,"33 km al NORESTE de UNION HIDALGO, OAX"
11/20/2020,4.9000000000000004,16.183199999999999,-94.537000000000006,87.200000000000003,"45 km al SURESTE de UNION HIDALGO, OAX"
11/20/2020,4.2000000000000002,24.1067,-108.95999999999999,16,"137 km al ESTE de LA PAZ, BCS"
11/20/2020,4.2000000000000002,24.106999999999999,-108.95999999999999,16,"137 km al ESTE de LA PAZ, BCS"
11/20/2020,4.0999999999999996,15.6538,-96.285700000000006,16.199999999999999,"21 km al SUROESTE de CRUCECITA, OAX"
11/20/2020,4.0999999999999996,15.493499999999999,-94.986999999999995,17.300000000000001,"79 km al SURESTE de SALINA CRUZ, OAX"
11/20/2020,4.0999999999999996,16.9407,-98.793999999999997,55.600000000000001,"50 km al NOROESTE de OMETEPEC, GRO"
11/20/2020,4.0999999999999996,15.896000000000001,-94.561800000000005,51.100000000000001,"70 km al SURESTE de UNION HIDALGO, OAX"
11/20/2020,4,16.587700000000002,-94.636700000000005,100.3,"24 km al NORESTE de UNION HIDALGO, OAX"
11/20/2020,4,14.3683,-93.796000000000006,10,"153 km al SUROESTE de MAPASTEPEC, CHIS"
11/20/2020,4,14.6637,-92.125200000000007,97.099999999999994,"3 km al SURESTE de CD HIDALGO, CHIS"
11/20/2020,4,16.012,-95.903000000000006,52.299999999999997,"37 km al NORESTE de CRUCECITA, OAX"
11/20/2020,4,16.036799999999999,-97.669200000000004,15.1,"25 km al OESTE de RIO GRANDE, OAX"
11/20/2020,4,15.996,-95.046700000000001,52.899999999999999,"26 km al SURESTE de SALINA CRUZ, OAX"
11/21/2020,4.0999999999999996,15.893800000000001,-95.194500000000005,9.5999999999999996,"32 km al SUR de SALINA CRUZ, OAX"
11/21/2020,4,16.429200000000002,-94.510199999999998,93.599999999999994,"34 km al ESTE de UNION HIDALGO, OAX"
11/21/2020,4,16.675799999999999,-94.5702,5,"35 km al NORESTE de UNION HIDALGO, OAX"
11/21/2020,4,16.6492,-94.581199999999995,11.9,"33 km al NORESTE de UNION HIDALGO, OAX"
11/22/2020,4.7000000000000002,14.8102,-93.762299999999996,15,"114 km al SUROESTE de PIJIJIAPAN, CHIS"
11/22/2020,4.5,15.766500000000001,-97.153199999999998,5.0999999999999996,"14 km al SUROESTE de PUERTO ESCONDIDO, OAX"
11/22/2020,4.0999999999999996,17.127500000000001,-94.936000000000007,129.09999999999999,"30 km al NORESTE de MATIAS ROMERO, OAX"
11/22/2020,4.0999999999999996,15.411,-94.8215,16.100000000000001,"94 km al SURESTE de SALINA CRUZ, OAX"
11/22/2020,4,16.698699999999999,-94.576700000000002,15,"37 km al NORESTE de UNION HIDALGO, OAX"
11/22/2020,4,17.3262,-94.338200000000001,161.40000000000001,"70 km al SUROESTE de LAS CHOAPAS, VER"
11/22/2020,4,15.4057,-94.759200000000007,16.5,"98 km al SURESTE de SALINA CRUZ, OAX"
11/22/2020,4,15.762499999999999,-95.257999999999996,13.1,"47 km al SUR de SALINA CRUZ, OAX"
11/22/2020,4,16.014199999999999,-97.668300000000002,16.899999999999999,"25 km al OESTE de RIO GRANDE, OAX"
11/23/2020,4.2999999999999998,17.218299999999999,-94.099699999999999,178.69999999999999,"70 km al NOROESTE de CINTALAPA, CHIS"
11/23/2020,4.2000000000000002,17.436699999999998,-101.702,2.5,"28 km al SUROESTE de ZIHUATANEJO, GRO"
11/23/2020,4.0999999999999996,17.0077,-95.673500000000004,14,"69 km al OESTE de MATIAS ROMERO, OAX"
11/23/2020,4,16.983699999999999,-96.656199999999998,63.899999999999999,"7 km al SURESTE de S ANTONIO DE LA CAL, OAX"
11/23/2020,4,14.8172,-93.745199999999997,43.299999999999997,"112 km al SUROESTE de PIJIJIAPAN, CHIS"
11/23/2020,4,17.6998,-102.364,10.800000000000001,"33 km al SUROESTE de CD LAZARO CARDENAS, MICH"
11/23/2020,4,16.279199999999999,-95.673000000000002,71.599999999999994,"47 km al OESTE de TEHUANTEPEC, OAX"
11/24/2020,4.2999999999999998,15.253,-94.702299999999994,16.100000000000001,"116 km al SURESTE de SALINA CRUZ, OAX"
11/24/2020,4.2000000000000002,16.561699999999998,-92.396799999999999,4.0999999999999996,"9 km al NORESTE de TEOPISCA, CHIS"
11/24/2020,4.2000000000000002,16.140499999999999,-95.188299999999998,11,"5 km al SUR de SALINA CRUZ, OAX"
11/24/2020,4,14.674300000000001,-93.7102,10,"122 km al SUROESTE de MAPASTEPEC, CHIS"
11/24/2020,4,16.045999999999999,-98.828199999999995,16.100000000000001,"84 km al SUROESTE de OMETEPEC, GRO"
11/24/2020,4,17.257200000000001,-94.3887,151,"79 km al SUROESTE de LAS CHOAPAS, VER"
11/24/2020,4,16.5015,-95.128699999999995,5,"7 km al SUROESTE de CD IXTEPEC, OAX"
11/24/2020,4,16.069199999999999,-95.198800000000006,26.5,"13 km al SUR de SALINA CRUZ, OAX"
11/25/2020,4.2999999999999998,14.9168,-92.523799999999994,105.8,"25 km al SUR de HUIXTLA, CHIS"
11/25/2020,4.2000000000000002,17.235299999999999,-94.392200000000003,147.5,"80 km al NORESTE de MATIAS ROMERO, OAX"
11/25/2020,4.0999999999999996,16.975999999999999,-94.944299999999998,122.90000000000001,"15 km al NORESTE de MATIAS ROMERO, OAX"
11/25/2020,4,14.416,-93.200500000000005,10,"112 km al SUROESTE de HUIXTLA, CHIS"
11/25/2020,4,16.839700000000001,-100.265,4.0999999999999996,"26 km al SUROESTE de COYUCA DE BENITEZ, GRO"
11/25/2020,4,17.6555,-95.735799999999998,5,"47 km al SUROESTE de ISLA, VER"
